Country Name,Country Code,Series Name,Series Code,2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
"Korea, Rep.",KOR,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,143.5792448,158.7454959,157.3505728,151.0408207,153.1653997,155.8450365,155.8033232,162.2943597,166.5462238,..
"Korea, Rep.",KOR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,8477.179103,8791.28593,8900.281847,9744.392503,10161.94638,10345.6011,10427.88633,..,..,..
"Korea, Rep.",KOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4573.064867,4639.804801,4661.658836,5060.166221,5233.06122,5269.030545,5253.471543,5261.992916,..,..
"Korea, Rep.",KOR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,39.18467708,49.96140308,47.54976045,49.41949312,55.74747445,56.34025057,53.87507631,50.27553375,45.90114215,..
"Korea, Rep.",KOR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.25,1.192,1.149,1.226,1.244,1.297,1.187,1.205,..,..
"Korea, Rep.",KOR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,8826900000,11187500000,9021900000,9497400000,9773000000,9495900000,12766600000,9273600000,5042000000,..
"Korea, Rep.",KOR,Forest area (sq. km),AG.LND.FRST.K2,62418,62352,62286,62220,62144,62068,61992,61916,61840,..
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1.12268E+12,1.00222E+12,9.01935E+11,1.0945E+12,1.20246E+12,1.22281E+12,1.3056E+12,1.41133E+12,1.37787E+12,..
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.463406088,2.829214457,0.707518483,6.496793586,3.681696472,2.292382426,2.896220054,3.341447519,2.611935409,..
"Korea, Rep.",KOR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,22460,22850,21090,21320,22620,24640,25870,26970,27450,..
"Korea, Rep.",KOR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,27790,28720,28330,30500,31510,32550,33050,33960,34810,..
"Korea, Rep.",KOR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.09173E+12,1.11865E+12,1.03738E+12,1.0533E+12,1.12579E+12,1.23216E+12,1.29896E+12,1.36013E+12,1.38947E+12,..
"Korea, Rep.",KOR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.35041E+12,1.40561E+12,1.39311E+12,1.50681E+12,1.56863E+12,1.62781E+12,1.65978E+12,1.71256E+12,1.76186E+12,..
"Korea, Rep.",KOR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,32.57953116,33.01851294,28.4656577,32.02287506,32.95883261,31.00123808,29.10220985,29.27690333,28.48820874,..
"Korea, Rep.",KOR,"Gross enrollment ratio, primary, both sexes (%)",SE.PRM.ENRR,105.7519226,103.2878036,101.4111862,101.9159775,102.5046921,101.362648,99.041008,..,..,..
"Korea, Rep.",KOR,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,99.1359787,99.18411255,98.15544891,95.86257935,95.49369049,95.93589783,97.73029327,..,..,..
"Korea, Rep.",KOR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,30.54460905,27.59875522,28.73409455,29.46593215,25.7213172,26.17347489,27.09934491,26.88054979,26.83989308,..
"Korea, Rep.",KOR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,92,92,93,98,99,99,99,99,98,..
"Korea, Rep.",KOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,38.05833994,49.97214104,42.8628772,46.23460059,54.25257807,53.54597016,48.8956766,45.02168222,38.94169832,..
"Korea, Rep.",KOR,Improved sanitation facilities (% of population with access),SH.STA.ACSN,100,100,100,100,100,100,100,100,100,..
"Korea, Rep.",KOR,Improved water source (% of population with access),SH.H2O.SAFE.ZS,97.1,97.6,97.6,97.6,97.6,97.6,..,..,..,..
"Korea, Rep.",KOR,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,37.00998767,36.27742188,36.67840839,38.26972989,38.38067857,38.06981169,38.41330299,38.06094274,37.98349826,..
"Korea, Rep.",KOR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.397221934,2.956671712,3.542288653,3.161444248,1.584595936,1.04351012,0.853326215,0.600438308,2.209776706,..
"Korea, Rep.",KOR,Internet users (per 100 people),IT.NET.USER.P2,78.8,81,81.6,83.7,83.75912015,84.07,84.77,87.87,89.8962558,..
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.3495122,79.83268293,80.29731707,80.55121951,80.96707317,81.21341463,81.70512195,82.15585366,..,..
"Korea, Rep.",KOR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,64.87472374,85.53839228,76.1272284,81.46153848,89.78458274,87.29544639,82.35385246,77.81135135,69.9087597,..
"Korea, Rep.",KOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.469638856,2.601476045,2.724770988,2.574250696,2.577345967,2.612982507,2.63127224,2.641911505,2.64370106,..
"Korea, Rep.",KOR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,93.26624778,95.27662025,99.54168558,104.7742463,107.7446102,109.4316142,110.9984678,115.7099812,118.4619172,..
"Korea, Rep.",KOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.8,4.5,4.3,4.1,4,3.8,3.7,3.6,3.4,..
"Korea, Rep.",KOR,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,58.05541098,51.78110485,53.98342355,50.02973148,44.94681441,44.19277809,45.65728036,46.41905545,51.96961216,..
"Korea, Rep.",KOR,Net migration,SM.POP.NETM,404715,..,..,..,..,300000,..,..,..,..
"Korea, Rep.",KOR,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,5129700000,6952400000,5982300000,5835700000,6582000000,6571000000,6455400000,6550500000,6453500000,..
"Korea, Rep.",KOR,Population density (people per sq. km of land area),EN.POP.DNST,501.4202641,504.469731,506.5091452,508.180253,511.9761391,513.656302,515.2532062,517.2748769,519.2556935,..
"Korea, Rep.",KOR,Population growth (annual %),SP.POP.GROW,0.465519941,0.719755307,0.475570549,0.46317647,0.744180714,0.450977411,0.429494122,0.405959707,0.38220175,..
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,48597652,48948698,49182038,49410366,49779440,50004441,50219669,50423955,50617045,..
"Korea, Rep.",KOR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,0.600000024,..,..,..,..,..,..
"Korea, Rep.",KOR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,107.4864197,102.4472122,100.6495132,98.7425766,101.6930618,109.1005478,103.2169724,..,..,..
"Korea, Rep.",KOR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,22.62204471,22.32777416,21.31415615,21.00514041,21.56582378,27.86450187,27.4190854,26.28067146,..,..
"Korea, Rep.",KOR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.990469992,0.992460012,0.991259992,0.989080012,0.987209976,0.987820029,0.989560008,..,..,..
"Korea, Rep.",KOR,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,60.28074737,61.21489286,60.73358731,59.25914929,59.10237081,59.47104295,59.25119132,59.60962768,59.7069078,..
"Korea, Rep.",KOR,Surface area (sq. km),AG.SRF.TOTL.K2,99720,99830,99900,100030,100030,100150,100266,100280,100280,..
"Korea, Rep.",KOR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,15.47643564,15.1477747,14.28674756,14.04546126,14.43565579,14.71792287,14.31121469,13.92590169,..,..
"Korea, Rep.",KOR,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,2.61,..,..
"Korea, Rep.",KOR,Time required to start a business (days),IC.REG.DURS,17,17,14,14,7,4,4,4,4,4
"Korea, Rep.",KOR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Urban population growth (annual %),SP.URB.GROW,0.591776742,0.844629763,0.600290681,0.586517743,0.867372471,0.577669949,0.560889783,0.540822882,0.520524298,..
Mexico,MEX,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,71.174,70.1332,69.0924,68.0516,67.0108,65.97,64.7146,63.4592,62.2038,..
Mexico,MEX,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,3.320060565,3.290992534,3.523470306,3.460273979,3.352192896,3.521451232,3.52280201,3.54175663,3.606858134,..
Mexico,MEX,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,19.30317848,..,..,..,..,19.63325183,..,19.63325183,..,..
Mexico,MEX,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,93.7,..,95.3,94.08,..,96,..,..,..,..
Mexico,MEX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.055762037,4.126988108,3.857212382,3.752925507,3.878026944,3.93937292,3.948615246,..,..,..
Mexico,MEX,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,72.5,..,..,..,..,..,..,..
Mexico,MEX,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,36.94154633,37.01540793,43.14636025,43.92190579,44.44445831,46.19213111,48.95111972,49.67052504,53.76528553,..
Mexico,MEX,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1905.7468,1908.346669,1863.535158,1903.984825,2074.244489,2037.24124,2056.964408,..,..,..
Mexico,MEX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1551.289784,1572.878889,1500.42484,1486.027151,1525.352699,1545.498334,1545.775453,1510.119193,..,..
Mexico,MEX,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,27.74058522,27.89817863,27.28043055,29.87165087,31.2643334,32.64495601,31.78192241,32.30931451,35.35557213,..
Mexico,MEX,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1.96081E+11,1.97672E+11,1.93343E+11,2.45906E+11,2.91784E+11,3.49269E+11,4.06227E+11,4.41564E+11,4.26334E+11,..
Mexico,MEX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.447,2.415,2.385,2.356,2.328,2.3,2.272,2.243,..,..
Mexico,MEX,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,32419043121,29352037322,18053760680,26454669716,24552124428,20548026979,46902707366,26947953856,32056499819,..
Mexico,MEX,Forest area (sq. km),AG.LND.FRST.K2,668490,667320,666150,664980,664064,663148,662232,661316,660400,..
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1.04347E+12,1.10128E+12,8.94949E+11,1.05113E+12,1.17119E+12,1.1866E+12,1.26198E+12,1.29818E+12,1.14379E+12,..
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.204123017,1.40029037,-4.700338863,5.11019849,4.044613879,4.018173869,1.360077144,2.245308567,2.464955925,..
Mexico,MEX,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,9080,9580,8690,8840,9080,9770,9920,10090,9710,..
Mexico,MEX,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,13760,14360,14050,14740,15790,16260,16290,17070,16860,..
Mexico,MEX,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.02739E+12,1.10094E+12,1.01496E+12,1.04898E+12,1.09244E+12,1.19309E+12,1.22766E+12,1.26544E+12,1.23306E+12,..
Mexico,MEX,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.55724E+12,1.65064E+12,1.64122E+12,1.74887E+12,1.90068E+12,1.9846E+12,2.01536E+12,2.14027E+12,2.14188E+12,..
Mexico,MEX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.39195952,24.43629638,22.90686409,22.05596063,22.26001265,23.05104591,21.66348856,21.53869056,22.73170963,..
Mexico,MEX,"Gross enrollment ratio, primary, both sexes (%)",SE.PRM.ENRR,101.6324463,101.8531189,102.90728,103.4065399,104.0360413,104.6514435,104.324913,103.3891983,..,..
Mexico,MEX,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,81.81571198,83.25813293,82.57071686,83.1858902,83.52262878,85.09175873,87.0373764,90.54969025,..,..
Mexico,MEX,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,17.17706,15.72923353,18.1761875,16.93780936,16.50981631,16.33506619,15.92476176,15.9921956,14.68693681,..
Mexico,MEX,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96,96,96,95,98,99,89,97,97,..
Mexico,MEX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,29.32416664,30.17290837,28.75436327,31.07488392,32.51218671,33.76336302,32.66271015,33.37017165,37.47324424,..
Mexico,MEX,Improved sanitation facilities (% of population with access),SH.STA.ACSN,80.1,80.9,81.6,82.3,83,83.7,84.4,85.1,85.2,..
Mexico,MEX,Improved water source (% of population with access),SH.H2O.SAFE.ZS,92.5,93,93.6,94.1,94.6,95.1,95.6,96.1,96.1,..
Mexico,MEX,Income share held by lowest 20%,SI.DST.FRST.20,..,4.76,..,4.72,..,4.86,..,5.07,..,..
Mexico,MEX,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,36.09997374,36.55585103,34.28953835,35.08634235,36.32215347,36.35034488,34.40467685,34.32071355,32.77796646,..
Mexico,MEX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,5.022810997,6.001252742,3.53693541,4.485158143,5.287868619,3.252454327,1.758811772,4.709184583,2.521437234,..
Mexico,MEX,Internet users (per 100 people),IT.NET.USER.P2,20.81,21.71,26.34,31.05,37.17629541,39.75,43.46,44.39,57.43104299,..
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.58792683,75.73246341,75.87741463,76.02678049,76.18565854,76.35409756,76.53265854,76.72185366,..,..
Mexico,MEX,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,53.86513665,55.35115069,52.65411755,57.89112169,60.67661122,63.31098304,61.09283872,62.29587429,68.72330828,..
Mexico,MEX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.45807063,0.448540527,0.542546695,0.561034916,0.5525493,0.588133033,0.621056023,0.667350468,0.676652501,..
Mexico,MEX,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,58.62729509,65.49948112,71.45817512,77.51826326,79.24118294,83.35070827,87.26062913,84.65182433,85.30441671,..
Mexico,MEX,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,18.4,17.9,17.4,16.8,16,15.3,14.5,13.8,13.2,..
Mexico,MEX,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,114.493254,115.9903184,103.0451517,110.8792635,118.4261172,114.1145203,114.0373431,108.2010994,102.7097228,..
Mexico,MEX,Net migration,SM.POP.NETM,-409596,..,..,..,..,-523585,..,..,..,..
Mexico,MEX,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,113390000,149140000,184460000,470480000,970230000,416730000,561460000,806700000,..,..
Mexico,MEX,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,70,76.66666667,80,85.55555556,88.88888889,87.77777778,87.77777778,85.55555556,92.22223333,98.8889
Mexico,MEX,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,26879863160,26041489182,22075734995,22080259157,23588480056,23365990957,23432844108,24462290757,26164387992,..
Mexico,MEX,Population density (people per sq. km of land area),EN.POP.DNST,58.20076339,59.14391883,60.09188096,61.01882353,61.9178842,62.79532035,63.65395663,64.50054425,65.33975874,..
Mexico,MEX,Population growth (annual %),SP.POP.GROW,1.564702817,1.607530437,1.590096455,1.530765872,1.462665986,1.407149514,1.358093141,1.321217635,1.292705197,..
Mexico,MEX,"Population, total",SP.POP.TOTL,113139374,114972821,116815612,118617542,120365271,122070963,123740109,125385833,127017224,..
Mexico,MEX,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,3.8,..,3.8,..,2.68,..,3.04,..,..
Mexico,MEX,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,49,..,52,..,51.6,..,53.2,..,..
Mexico,MEX,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,..
Mexico,MEX,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,2.799999952,..,..,..,..
Mexico,MEX,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,97.02297211,95.40583801,92.98161316,92.57441711,92.60791779,98.85064697,102.8218613,104.7084198,..,..
Mexico,MEX,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.030279994,1.032389998,1.033900023,1.031890035,1.029770017,1.029160023,1.025840044,1.027580023,..,..
Mexico,MEX,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,60.5799657,60.15315644,62.18699134,61.45338367,60.32565363,60.12820388,62.07252114,62.13752982,63.6151754,..
Mexico,MEX,Surface area (sq. km),AG.SRF.TOTL.K2,1964380,1964380,1964380,1964380,1964380,1964380,1964380,1964380,1964380,..
Mexico,MEX,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,6.02,..,..
Mexico,MEX,Time required to start a business (days),IC.REG.DURS,9,10.5,9.5,8.5,8.5,8.5,8.4,8.4,8.4,8.4
Mexico,MEX,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,12.7981663,11.11402295,12.63654965,10.07714427,11.20590989,17.67666989,10.09311439,11.47442764,13.17048547,..
Mexico,MEX,Urban population growth (annual %),SP.URB.GROW,1.963296404,2.001951045,1.97781012,1.914410624,1.838444399,1.776420486,1.719651069,1.676408223,1.640329232,..
Netherlands,NLD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,5.294,5.1348,4.9756,4.8164,4.6572,4.498,4.2934,4.0888,3.8842,..
Netherlands,NLD,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1.965232193,1.769001571,1.660137731,1.907153941,1.673079246,1.75135998,1.902690579,1.840599651,1.803869312,..
Netherlands,NLD,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,99.54545455,..,..,..,..,97.45454545,..,97.45454545,..,..
Netherlands,NLD,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.46844735,10.5414923,10.23497125,10.93254316,10.32765673,10.10916826,10.11475925,..,..,..
Netherlands,NLD,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,69,..,..,..,..,..,..,..,..
Netherlands,NLD,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,184.2075398,182.2923104,207.2319202,218.2675864,224.0340691,234.0160021,209.3547587,230.6141102,219.5314036,..
Netherlands,NLD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,7209.937237,7226.069622,6895.663913,7009.523819,7035.672399,6871.098842,6821.057683,..,..,..
Netherlands,NLD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4843.796088,4837.166893,4729.159957,5020.998479,4637.767016,4689.842388,4605.420463,4289.404073,..,..
Netherlands,NLD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,70.27361075,71.64260134,63.15445153,71.95397712,77.35644216,81.93622087,82.01020915,82.56536874,82.46333132,..
Netherlands,NLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.72,1.77,1.79,1.79,1.76,1.72,1.68,1.68,..,..
Netherlands,NLD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,7.3401E+11,1.95192E+11,95931335754,1.1573E+11,3.31838E+11,2.39755E+11,3.28684E+11,1.01394E+11,1.01789E+11,..
Netherlands,NLD,Forest area (sq. km),AG.LND.FRST.K2,3682,3698,3714,3730,3736,3742,3748,3754,3760,..
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,8.3942E+11,9.36228E+11,8.57933E+11,8.3644E+11,8.93702E+11,8.28947E+11,8.6668E+11,8.79635E+11,7.50284E+11,..
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.698473106,1.699060778,-3.767583537,1.402662177,1.663626344,-1.057037404,-0.1903392,1.419690296,1.951710982,..
Netherlands,NLD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,49390,52460,53520,53530,54120,52500,52330,51330,48860,..
Netherlands,NLD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,44120,44990,44130,44950,46910,47670,49390,48930,49410,..
Netherlands,NLD,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,8.09106E+11,8.62683E+11,8.84716E+11,8.89488E+11,9.03381E+11,8.79613E+11,8.7936E+11,8.65633E+11,8.27559E+11,..
Netherlands,NLD,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,7.22786E+11,7.39907E+11,7.29482E+11,7.46805E+11,7.83058E+11,7.98694E+11,8.3E+11,8.25172E+11,8.36956E+11,..
Netherlands,NLD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.25492434,22.3509496,20.94601159,20.42035622,20.51983967,19.15590455,18.23475522,18.46961123,19.2722876,..
Netherlands,NLD,"Gross enrollment ratio, primary, both sexes (%)",SE.PRM.ENRR,107.7743912,108.4541626,108.9093399,109.1568375,108.8608017,107.5799637,106.1551971,104.4383926,..,..
Netherlands,NLD,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,120.5663605,121.6263809,121.7733231,123.1317596,129.0814972,130.1759033,132.1209106,132.3171082,..,..
Netherlands,NLD,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,23.30733559,19.24875306,20.90427243,21.29411615,19.81420267,20.04515399,20.40625359,19.90183858,..,..
Netherlands,NLD,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96,96,96,96,96,96,96,96,95,..
Netherlands,NLD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,61.44827811,63.01600687,55.82601937,63.59103232,68.81677448,72.33463119,71.31419782,71.72311646,71.68378094,..
Netherlands,NLD,Improved sanitation facilities (% of population with access),SH.STA.ACSN,97.9,97.8,97.8,97.8,97.8,97.8,97.8,97.7,97.7,..
Netherlands,NLD,Improved water source (% of population with access),SH.H2O.SAFE.ZS,100,100,100,100,100,100,100,100,100,..
Netherlands,NLD,Income share held by lowest 20%,SI.DST.FRST.20,8.26,8.22,8.62,8.34,8.79,8.87,..,..,..,..
Netherlands,NLD,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,24.03500889,24.18902515,22.79926096,22.13623082,22.39100053,22.14369887,21.4284622,20.5050434,20.02796697,..
Netherlands,NLD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.105441908,2.479236822,0.399621508,0.847969184,0.141896333,1.419671674,1.368458976,0.149996599,0.086249246,..
Netherlands,NLD,Internet users (per 100 people),IT.NET.USER.P2,85.82,87.42,89.63,90.72,91.41999576,92.85999236,93.9564,93.17,93.0965,..
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.09756098,80.25121951,80.54878049,80.70243902,81.20487805,81.10487805,81.30487805,81.30487805,..,..
Netherlands,NLD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,124.296658,130.1877891,109.6873711,130.3931282,141.1508225,149.8649521,145.5269697,143.4812787,143.0155766,..
Netherlands,NLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.367727628,1.321728573,1.414159407,1.341542203,1.303254325,1.250348749,1.179934676,1.17464646,1.182503093,..
Netherlands,NLD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,117.2850348,124.9803611,121.6632867,115.4301505,118.9791426,117.9668468,116.1568948,116.4234077,123.5384297,..
Netherlands,NLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5,4.8,4.6,4.4,4.3,4.2,4,3.9,3.8,..
Netherlands,NLD,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,95.97676107,93.94057377,94.12843356,91.77777778,91.94586895,90.56805311,91.283463,92.45075873,93.42130066,..
Netherlands,NLD,Net migration,SM.POP.NETM,55674,..,..,..,..,110006,..,..,..,..
Netherlands,NLD,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1630452207,1649096690,1711771108,1720438527,1787607429,1640722992,1618666630,1540683020,1364830371,..
Netherlands,NLD,Population density (people per sq. km of land area),EN.POP.DNST,485.2398104,487.1324941,490.0796917,492.5998814,495.0496441,496.8849941,498.7958445,500.5938854,502.8175423,..
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,0.217521601,0.389292461,0.514284545,0.512923101,0.466428782,0.370055035,0.294820793,0.359828173,0.423129432,..
Netherlands,NLD,"Population, total",SP.POP.TOTL,16381696,16445593,16530388,16615394,16693074,16754962,16804432,16865008,16936520,..
Netherlands,NLD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
